籍,*Onyomi: セキ -> Readings: 1
粛,*Onyomi: シュク -> Readings: 1
粧,*Onyomi: ショウ -> Readings: 1
精,*Onyomi: セイ、ショウ -> Readings: 2
糖,*Onyomi: トウ -> Readings: 1
系,*Onyomi: ケイ -> Readings: 1
糾,*Onyomi: キュウ -> Readings: 1
紀,*Onyomi: キ -> Readings: 1
約,*Onyomi: ヤク -> Readings: 1
紋,*Onyomi: モン -> Readings: 1
純,*Onyomi: ジュン -> Readings: 1
級,*Onyomi: キュウ -> Readings: 1
素,*Onyomi: ソ、ス -> Readings: 2
索,*Onyomi: サク -> Readings: 1
累,*Onyomi: ルイ -> Readings: 1
紳,*Onyomi: シン -> Readings: 1
紹,*Onyomi: ショウ -> Readings: 1
紺,*Onyomi: コン -> Readings: 1
給,*Onyomi: キュウ -> Readings: 1
絵,*Onyomi: カイ、エ -> Readings: 2
維,*Onyomi: イ -> Readings: 1
緊,*Onyomi: キン -> Readings: 1
総,*Onyomi: ソウ -> Readings: 1
線,*Onyomi: セン -> Readings: 1
緯,*Onyomi: イ -> Readings: 1
績,*Onyomi: セキ -> Readings: 1
繁,*Onyomi: ハン -> Readings: 1
繊,*Onyomi: セン -> Readings: 1
缶,*Onyomi: カン -> Readings: 1
罰,*Onyomi: バツ、バチ -> Readings: 2
署,*Onyomi: ショ -> Readings: 1
罷,*Onyomi: ヒ -> Readings: 1
羅,*Onyomi: ラ -> Readings: 1
義,*Onyomi: ギ -> Readings: 1
翁,*Onyomi: オウ -> Readings: 1
翌,*Onyomi: ヨク -> Readings: 1
耗,*Onyomi: モウ、コウ -> Readings: 2
聖,*Onyomi: セイ -> Readings: 1
職,*Onyomi: ショク -> Readings: 1
肉,*Onyomi: ニク -> Readings: 1
肖,*Onyomi: ショウ -> Readings: 1
肢,*Onyomi: シ -> Readings: 1
肪,*Onyomi: ボウ -> Readings: 1
肯,*Onyomi: コウ -> Readings: 1
肺,*Onyomi: ハイ -> Readings: 1
胃,*Onyomi: イ -> Readings: 1
胆,*Onyomi: タン -> Readings: 1
胎,*Onyomi: タイ -> Readings: 1
胞,*Onyomi: ホウ -> Readings: 1
胴,*Onyomi: ドウ -> Readings: 1
能,*Onyomi: ノウ -> Readings: 1
脈,*Onyomi: ミャク -> Readings: 1
脳,*Onyomi: ノウ -> Readings: 1
腸,*Onyomi: チョウ -> Readings: 1
膚,*Onyomi: フ -> Readings: 1
膜,*Onyomi: マク -> Readings: 1
臓,*Onyomi: ゾウ -> Readings: 1
臣,*Onyomi: シン、ジン -> Readings: 2
舎,*Onyomi: シャ -> Readings: 1
舗,*Onyomi: ホ -> Readings: 1
航,*Onyomi: コウ -> Readings: 1
般,*Onyomi: ハン -> Readings: 1
舶,*Onyomi: ハク -> Readings: 1
艇,*Onyomi: テイ -> Readings: 1
艦,*Onyomi: カン -> Readings: 1
芸,*Onyomi: ゲイ -> Readings: 1
英,*Onyomi: エイ -> Readings: 1
茶,*Onyomi: チャ、サ -> Readings: 2
荘,*Onyomi: ソウ -> Readings: 1
菊,*Onyomi: キク -> Readings: 1
菌,*Onyomi: キン -> Readings: 1
菓,*Onyomi: カ -> Readings: 1
藩,*Onyomi: ハン -> Readings: 1
虚,*Onyomi: キョ、コ -> Readings: 2
虜,*Onyomi: リョ -> Readings: 1
蛮,*Onyomi: バン -> Readings: 1
蜜,*Onyomi: ミツ -> Readings: 1
融,*Onyomi: ユウ -> Readings: 1
衆,*Onyomi: シュウ、シュ -> Readings: 2
術,*Onyomi: ジュツ -> Readings: 1
衛,*Onyomi: エイ -> Readings: 1
衝,*Onyomi: ショウ -> Readings: 1
衡,*Onyomi: コウ -> Readings: 1
衷,*Onyomi: チュウ -> Readings: 1
裕,*Onyomi: ユウ -> Readings: 1
製,*Onyomi: セイ -> Readings: 1
複,*Onyomi: フク -> Readings: 1
褐,*Onyomi: カツ -> Readings: 1
覇,*Onyomi: ハ -> Readings: 1
規,*Onyomi: キ -> Readings: 1
視,*Onyomi: シ -> Readings: 1
覧,*Onyomi: ラン -> Readings: 1
観,*Onyomi: カン -> Readings: 1
訂,*Onyomi: テイ -> Readings: 1
訓,*Onyomi: クン -> Readings: 1
託,*Onyomi: タク -> Readings: 1
訟,*Onyomi: ショウ -> Readings: 1
証,*Onyomi: ショウ -> Readings: 1
詐,*Onyomi: サ -> Readings: 1
評,*Onyomi: ヒョウ -> Readings: 1
詞,*Onyomi: シ -> Readings: 1
詩,*Onyomi: シ -> Readings: 1
該,*Onyomi: ガイ -> Readings: 1
誌,*Onyomi: シ -> Readings: 1
誕,*Onyomi: タン -> Readings: 1
課,*Onyomi: カ -> Readings: 1
談,*Onyomi: ダン -> Readings: 1
論,*Onyomi: ロン -> Readings: 1
諸,*Onyomi: ショ -> Readings: 1
諾,*Onyomi: ダク -> Readings: 1
謁,*Onyomi: エツ -> Readings: 1
謄,*Onyomi: トウ -> Readings: 1
謙,*Onyomi: ケン -> Readings: 1
講,*Onyomi: コウ -> Readings: 1
識,*Onyomi: シキ -> Readings: 1
譜,*Onyomi: フ -> Readings: 1
警,*Onyomi: ケイ -> Readings: 1
議,*Onyomi: ギ -> Readings: 1
護,*Onyomi: ゴ -> Readings: 1
象,*Onyomi: ショウ、ゾウ -> Readings: 2
豪,*Onyomi: ゴウ -> Readings: 1
貞,*Onyomi: テイ -> Readings: 1
財,*Onyomi: ザイ、サイ -> Readings: 2
貨,*Onyomi: カ -> Readings: 1
販,*Onyomi: ハン -> Readings: 1
貯,*Onyomi: チョ -> Readings: 1
貿,*Onyomi: ボウ -> Readings: 1
賀,*Onyomi: ガ -> Readings: 1
賃,*Onyomi: チン -> Readings: 1
資,*Onyomi: シ -> Readings: 1
賊,*Onyomi: ゾク -> Readings: 1
賓,*Onyomi: ヒン -> Readings: 1
賛,*Onyomi: サン -> Readings: 1
賞,*Onyomi: ショウ -> Readings: 1
賠,*Onyomi: バイ -> Readings: 1
賦,*Onyomi: フ -> Readings: 1
